iteration,current_cost,best_cost,temperature
2660,22.919000,14.536000,2.635201
2661,23.768000,14.536000,2.635201
2662,23.768000,14.536000,2.635201
2663,21.663000,14.536000,2.635201
2664,21.663000,14.536000,2.635201
2665,23.524000,14.536000,2.635201
2666,23.524000,14.536000,2.635201
2667,22.173000,14.536000,2.635201
2668,21.262000,14.536000,2.635201
2669,21.527000,14.536000,2.635201
2670,20.532000,14.536000,2.635201
2671,20.532000,14.536000,2.635201
2672,20.532000,14.536000,2.635201
2673,20.532000,14.536000,2.635201
2674,20.532000,14.536000,2.635201
2675,20.532000,14.536000,2.635201
2676,20.532000,14.536000,2.635201
2677,21.527000,14.536000,2.635201
2678,21.527000,14.536000,2.635201
2679,20.941000,14.536000,2.635201
2680,17.379000,14.536000,2.635201
2681,24.148000,14.536000,2.635201
2682,25.757000,14.536000,2.635201
2683,27.175000,14.536000,2.635201
2684,24.976000,14.536000,2.635201
2685,22.770000,14.536000,2.635201
2686,17.270000,14.536000,2.635201
2687,15.122000,14.536000,2.635201
2688,15.122000,14.536000,2.635201
2689,15.122000,14.536000,2.635201
2690,23.997000,14.536000,2.635201
2691,25.458000,14.536000,2.635201
2692,25.073000,14.536000,2.635201
2693,24.885000,14.536000,2.635201
2694,24.463000,14.536000,2.635201
2695,23.768000,14.536000,2.635201
2696,23.768000,14.536000,2.635201
2697,19.618000,14.536000,2.635201
2698,19.607000,14.536000,2.635201
2699,21.018000,14.536000,2.635201
2700,19.995000,14.536000,2.635201
2701,19.995000,14.536000,2.503441
2702,20.562000,14.536000,2.503441
2703,19.995000,14.536000,2.503441
2704,19.995000,14.536000,2.503441
2705,19.995000,14.536000,2.503441
2706,19.995000,14.536000,2.503441
2707,19.995000,14.536000,2.503441
2708,17.374000,14.536000,2.503441
2709,15.122000,14.536000,2.503441
2710,15.122000,14.536000,2.503441
2711,20.532000,14.536000,2.503441
2712,22.770000,14.536000,2.503441
2713,17.270000,14.536000,2.503441
2714,17.270000,14.536000,2.503441
2715,17.270000,14.536000,2.503441
2716,16.684000,14.536000,2.503441
2717,16.684000,14.536000,2.503441
2718,16.684000,14.536000,2.503441
2719,16.684000,14.536000,2.503441
2720,17.270000,14.536000,2.503441
2721,17.270000,14.536000,2.503441
2722,17.270000,14.536000,2.503441
2723,17.270000,14.536000,2.503441
2724,16.684000,14.536000,2.503441
2725,16.684000,14.536000,2.503441
2726,16.684000,14.536000,2.503441
2727,21.161000,14.536000,2.503441
2728,16.684000,14.536000,2.503441
2729,16.684000,14.536000,2.503441
2730,16.684000,14.536000,2.503441
2731,14.536000,14.536000,2.503441
2732,14.536000,14.536000,2.503441
2733,14.536000,14.536000,2.503441
2734,15.122000,14.536000,2.503441
2735,17.374000,14.536000,2.503441
2736,17.379000,14.536000,2.503441
2737,17.379000,14.536000,2.503441
2738,17.379000,14.536000,2.503441
2739,17.379000,14.536000,2.503441
2740,14.536000,14.536000,2.503441
2741,14.536000,14.536000,2.503441
2742,14.536000,14.536000,2.503441
2743,17.379000,14.536000,2.503441
2744,17.379000,14.536000,2.503441
2745,17.379000,14.536000,2.503441
2746,17.379000,14.536000,2.503441
2747,19.921000,14.536000,2.503441
2748,17.379000,14.536000,2.503441
2749,20.941000,14.536000,2.503441
2750,20.941000,14.536000,2.503441
2751,23.952000,14.536000,2.503441
2752,20.941000,14.536000,2.503441
2753,20.331000,14.536000,2.503441
2754,18.329000,14.536000,2.503441
2755,20.871000,14.536000,2.503441
2756,21.598000,14.536000,2.503441
2757,19.607000,14.536000,2.503441
2758,22.139000,14.536000,2.503441
2759,23.997000,14.536000,2.503441
2760,23.683000,14.536000,2.503441
2761,21.296000,14.536000,2.503441
2762,23.248000,14.536000,2.503441
2763,22.987000,14.536000,2.503441
2764,20.331000,14.536000,2.503441
2765,20.331000,14.536000,2.503441
2766,20.573000,14.536000,2.503441
2767,17.379000,14.536000,2.503441
2768,17.374000,14.536000,2.503441
2769,21.262000,14.536000,2.503441
2770,21.262000,14.536000,2.503441
2771,18.329000,14.536000,2.503441
2772,20.871000,14.536000,2.503441
2773,23.554000,14.536000,2.503441
2774,22.207000,14.536000,2.503441
2775,21.636000,14.536000,2.503441
2776,21.568000,14.536000,2.503441
2777,21.183000,14.536000,2.503441
2778,21.761000,14.536000,2.503441
2779,20.941000,14.536000,2.503441
2780,21.183000,14.536000,2.503441
2781,21.262000,14.536000,2.503441
2782,19.618000,14.536000,2.503441
2783,19.618000,14.536000,2.503441
2784,19.607000,14.536000,2.503441
2785,22.344000,14.536000,2.503441
2786,19.921000,14.536000,2.503441
2787,19.916000,14.536000,2.503441
2788,19.916000,14.536000,2.503441
2789,19.916000,14.536000,2.503441
2790,21.734000,14.536000,2.503441
2791,22.757000,14.536000,2.503441
2792,22.757000,14.536000,2.503441
2793,22.919000,14.536000,2.503441
2794,22.987000,14.536000,2.503441
2795,21.734000,14.536000,2.503441
2796,21.734000,14.536000,2.503441
2797,21.734000,14.536000,2.503441
2798,21.734000,14.536000,2.503441
2799,22.987000,14.536000,2.503441
2800,23.248000,14.536000,2.503441
2801,23.913000,14.536000,2.378269
2802,23.913000,14.536000,2.378269
2803,20.273000,14.536000,2.378269
2804,19.607000,14.536000,2.378269
2805,20.562000,14.536000,2.378269
2806,20.562000,14.536000,2.378269
2807,21.296000,14.536000,2.378269
2808,21.296000,14.536000,2.378269
2809,21.296000,14.536000,2.378269
2810,21.296000,14.536000,2.378269
2811,22.139000,14.536000,2.378269
2812,21.636000,14.536000,2.378269
2813,20.573000,14.536000,2.378269
2814,21.296000,14.536000,2.378269
2815,20.562000,14.536000,2.378269
2816,16.684000,14.536000,2.378269
2817,19.921000,14.536000,2.378269
2818,23.367000,14.536000,2.378269
2819,24.595000,14.536000,2.378269
2820,23.524000,14.536000,2.378269
2821,24.069000,14.536000,2.378269
2822,24.069000,14.536000,2.378269
2823,23.367000,14.536000,2.378269
2824,24.595000,14.536000,2.378269
2825,27.018000,14.536000,2.378269
2826,26.286000,14.536000,2.378269
2827,26.017000,14.536000,2.378269
2828,24.606000,14.536000,2.378269
2829,24.335000,14.536000,2.378269
2830,24.335000,14.536000,2.378269
2831,23.342000,14.536000,2.378269
2832,24.463000,14.536000,2.378269
2833,24.956000,14.536000,2.378269
2834,22.376000,14.536000,2.378269
2835,22.376000,14.536000,2.378269
2836,22.376000,14.536000,2.378269
2837,22.376000,14.536000,2.378269
2838,23.074000,14.536000,2.378269
2839,24.295000,14.536000,2.378269
2840,24.479000,14.536000,2.378269
2841,20.871000,14.536000,2.378269
2842,20.871000,14.536000,2.378269
2843,24.479000,14.536000,2.378269
2844,23.913000,14.536000,2.378269
2845,23.913000,14.536000,2.378269
2846,23.913000,14.536000,2.378269
2847,24.420000,14.536000,2.378269
2848,24.420000,14.536000,2.378269
2849,24.420000,14.536000,2.378269
2850,23.683000,14.536000,2.378269
2851,23.683000,14.536000,2.378269
2852,23.683000,14.536000,2.378269
2853,21.262000,14.536000,2.378269
2854,21.262000,14.536000,2.378269
2855,21.527000,14.536000,2.378269
2856,21.527000,14.536000,2.378269
2857,20.941000,14.536000,2.378269
2858,20.941000,14.536000,2.378269
2859,20.941000,14.536000,2.378269
2860,20.331000,14.536000,2.378269
2861,20.532000,14.536000,2.378269
2862,20.532000,14.536000,2.378269
2863,21.527000,14.536000,2.378269
2864,21.837000,14.536000,2.378269
2865,23.997000,14.536000,2.378269
2866,23.640000,14.536000,2.378269
2867,23.524000,14.536000,2.378269
2868,23.524000,14.536000,2.378269
2869,21.663000,14.536000,2.378269
2870,23.768000,14.536000,2.378269
2871,21.663000,14.536000,2.378269
2872,23.304000,14.536000,2.378269
2873,24.069000,14.536000,2.378269
2874,23.953000,14.536000,2.378269
2875,23.953000,14.536000,2.378269
2876,23.953000,14.536000,2.378269
2877,19.995000,14.536000,2.378269
2878,21.262000,14.536000,2.378269
2879,21.262000,14.536000,2.378269
2880,23.294000,14.536000,2.378269
2881,23.294000,14.536000,2.378269
2882,21.161000,14.536000,2.378269
2883,22.344000,14.536000,2.378269
2884,23.385000,14.536000,2.378269
2885,17.379000,14.536000,2.378269
2886,17.379000,14.536000,2.378269
2887,17.379000,14.536000,2.378269
2888,19.056000,14.536000,2.378269
2889,19.056000,14.536000,2.378269
2890,23.180000,14.536000,2.378269
2891,19.056000,14.536000,2.378269
2892,19.056000,14.536000,2.378269
2893,19.056000,14.536000,2.378269
2894,15.122000,14.536000,2.378269
2895,15.122000,14.536000,2.378269
2896,15.122000,14.536000,2.378269
2897,15.122000,14.536000,2.378269
2898,14.536000,14.536000,2.378269
2899,14.536000,14.536000,2.378269
2900,14.536000,14.536000,2.378269
2901,14.536000,14.536000,2.259355
2902,14.536000,14.536000,2.259355
2903,14.536000,14.536000,2.259355
2904,14.536000,14.536000,2.259355
2905,14.536000,14.536000,2.259355
2906,14.536000,14.536000,2.259355
2907,14.536000,14.536000,2.259355
2908,15.122000,14.536000,2.259355
2909,14.536000,14.536000,2.259355
2910,15.122000,14.536000,2.259355
2911,15.122000,14.536000,2.259355
2912,17.374000,14.536000,2.259355
2913,17.374000,14.536000,2.259355
2914,17.374000,14.536000,2.259355
2915,17.374000,14.536000,2.259355
2916,17.374000,14.536000,2.259355
2917,17.374000,14.536000,2.259355
2918,17.374000,14.536000,2.259355
2919,19.995000,14.536000,2.259355
2920,19.995000,14.536000,2.259355
2921,19.995000,14.536000,2.259355
2922,21.018000,14.536000,2.259355
2923,21.018000,14.536000,2.259355
2924,22.185000,14.536000,2.259355
2925,22.185000,14.536000,2.259355
2926,21.018000,14.536000,2.259355
2927,21.018000,14.536000,2.259355
2928,18.329000,14.536000,2.259355
2929,18.329000,14.536000,2.259355
2930,24.595000,14.536000,2.259355
2931,23.524000,14.536000,2.259355
2932,21.663000,14.536000,2.259355
2933,21.663000,14.536000,2.259355
2934,21.663000,14.536000,2.259355
2935,21.663000,14.536000,2.259355
2936,21.663000,14.536000,2.259355
2937,21.663000,14.536000,2.259355
2938,20.767000,14.536000,2.259355
2939,22.376000,14.536000,2.259355
2940,24.069000,14.536000,2.259355
2941,23.304000,14.536000,2.259355
2942,22.347000,14.536000,2.259355
2943,21.761000,14.536000,2.259355
2944,21.296000,14.536000,2.259355
2945,22.770000,14.536000,2.259355
2946,24.463000,14.536000,2.259355
2947,23.768000,14.536000,2.259355
2948,24.533000,14.536000,2.259355
2949,21.636000,14.536000,2.259355
2950,17.379000,14.536000,2.259355
2951,17.379000,14.536000,2.259355
2952,17.379000,14.536000,2.259355
2953,14.536000,14.536000,2.259355
2954,14.536000,14.536000,2.259355
2955,14.536000,14.536000,2.259355
2956,15.122000,14.536000,2.259355
2957,15.122000,14.536000,2.259355
2958,15.122000,14.536000,2.259355
2959,15.122000,14.536000,2.259355
2960,15.122000,14.536000,2.259355
2961,15.122000,14.536000,2.259355
2962,15.122000,14.536000,2.259355
2963,15.122000,14.536000,2.259355
2964,15.122000,14.536000,2.259355
2965,15.122000,14.536000,2.259355
2966,15.122000,14.536000,2.259355
2967,15.122000,14.536000,2.259355
2968,15.122000,14.536000,2.259355
2969,15.122000,14.536000,2.259355
2970,15.122000,14.536000,2.259355
2971,15.122000,14.536000,2.259355
2972,14.536000,14.536000,2.259355
2973,14.536000,14.536000,2.259355
2974,14.536000,14.536000,2.259355
2975,14.536000,14.536000,2.259355
2976,14.536000,14.536000,2.259355
2977,14.536000,14.536000,2.259355
2978,14.536000,14.536000,2.259355
2979,14.536000,14.536000,2.259355
2980,14.536000,14.536000,2.259355
2981,14.536000,14.536000,2.259355
2982,14.536000,14.536000,2.259355
2983,18.329000,14.536000,2.259355
2984,18.329000,14.536000,2.259355
2985,21.262000,14.536000,2.259355
2986,21.262000,14.536000,2.259355
2987,21.262000,14.536000,2.259355
2988,21.262000,14.536000,2.259355
2989,19.618000,14.536000,2.259355
2990,20.573000,14.536000,2.259355
2991,20.573000,14.536000,2.259355
2992,20.573000,14.536000,2.259355
2993,20.573000,14.536000,2.259355
2994,21.262000,14.536000,2.259355
2995,18.923000,14.536000,2.259355
2996,18.923000,14.536000,2.259355
2997,20.532000,14.536000,2.259355
2998,20.331000,14.536000,2.259355
2999,21.568000,14.536000,2.259355
3000,21.183000,14.536000,2.259355
3001,20.312000,14.536000,2.146388
3002,21.837000,14.536000,2.146388
3003,22.944000,14.536000,2.146388
3004,24.976000,14.536000,2.146388
3005,20.562000,14.536000,2.146388
3006,20.562000,14.536000,2.146388
3007,20.562000,14.536000,2.146388
3008,20.562000,14.536000,2.146388
3009,20.573000,14.536000,2.146388
3010,20.573000,14.536000,2.146388
3011,19.618000,14.536000,2.146388
3012,19.618000,14.536000,2.146388
3013,19.618000,14.536000,2.146388
3014,19.618000,14.536000,2.146388
3015,19.618000,14.536000,2.146388
3016,19.618000,14.536000,2.146388
3017,19.618000,14.536000,2.146388
3018,19.618000,14.536000,2.146388
3019,19.618000,14.536000,2.146388
3020,19.618000,14.536000,2.146388
3021,19.056000,14.536000,2.146388
3022,21.568000,14.536000,2.146388
3023,21.636000,14.536000,2.146388
3024,17.379000,14.536000,2.146388
3025,20.573000,14.536000,2.146388
3026,20.331000,14.536000,2.146388
3027,20.331000,14.536000,2.146388
3028,18.329000,14.536000,2.146388
3029,18.329000,14.536000,2.146388
3030,17.374000,14.536000,2.146388
3031,18.329000,14.536000,2.146388
3032,20.871000,14.536000,2.146388
3033,21.598000,14.536000,2.146388
3034,19.056000,14.536000,2.146388
3035,19.056000,14.536000,2.146388
3036,19.056000,14.536000,2.146388
3037,18.329000,14.536000,2.146388
3038,18.329000,14.536000,2.146388
3039,18.329000,14.536000,2.146388
3040,14.536000,14.536000,2.146388
3041,15.122000,14.536000,2.146388
3042,15.122000,14.536000,2.146388
3043,15.122000,14.536000,2.146388
3044,15.122000,14.536000,2.146388
3045,17.374000,14.536000,2.146388
3046,17.374000,14.536000,2.146388
3047,17.374000,14.536000,2.146388
3048,17.374000,14.536000,2.146388
3049,17.374000,14.536000,2.146388
3050,18.329000,14.536000,2.146388
3051,18.329000,14.536000,2.146388
3052,18.329000,14.536000,2.146388
3053,18.329000,14.536000,2.146388
3054,20.871000,14.536000,2.146388
3055,21.598000,14.536000,2.146388
3056,22.919000,14.536000,2.146388
3057,21.598000,14.536000,2.146388
3058,21.598000,14.536000,2.146388
3059,17.270000,14.536000,2.146388
3060,17.270000,14.536000,2.146388
3061,17.270000,14.536000,2.146388
3062,15.122000,14.536000,2.146388
3063,15.122000,14.536000,2.146388
3064,15.122000,14.536000,2.146388
3065,15.122000,14.536000,2.146388
3066,15.122000,14.536000,2.146388
3067,15.122000,14.536000,2.146388
3068,17.270000,14.536000,2.146388
3069,17.270000,14.536000,2.146388
3070,17.270000,14.536000,2.146388
3071,19.607000,14.536000,2.146388
3072,19.607000,14.536000,2.146388
3073,19.607000,14.536000,2.146388
3074,19.607000,14.536000,2.146388
3075,19.607000,14.536000,2.146388
3076,19.607000,14.536000,2.146388
3077,19.607000,14.536000,2.146388
3078,19.607000,14.536000,2.146388
3079,19.607000,14.536000,2.146388
3080,21.018000,14.536000,2.146388
3081,21.018000,14.536000,2.146388
3082,20.562000,14.536000,2.146388
3083,20.562000,14.536000,2.146388
3084,16.684000,14.536000,2.146388
3085,16.684000,14.536000,2.146388
3086,16.684000,14.536000,2.146388
3087,16.684000,14.536000,2.146388
3088,16.684000,14.536000,2.146388
3089,16.684000,14.536000,2.146388
3090,16.684000,14.536000,2.146388
3091,17.270000,14.536000,2.146388
3092,16.684000,14.536000,2.146388
3093,16.684000,14.536000,2.146388
3094,16.684000,14.536000,2.146388
3095,16.684000,14.536000,2.146388
3096,16.684000,14.536000,2.146388
3097,14.536000,14.536000,2.146388
3098,14.536000,14.536000,2.146388
3099,14.536000,14.536000,2.146388
3100,15.122000,14.536000,2.146388
3101,15.122000,14.536000,2.039068
3102,15.122000,14.536000,2.039068
3103,15.122000,14.536000,2.039068
3104,15.122000,14.536000,2.039068
3105,15.122000,14.536000,2.039068
3106,15.122000,14.536000,2.039068
3107,15.122000,14.536000,2.039068
3108,15.122000,14.536000,2.039068
3109,15.122000,14.536000,2.039068
3110,14.536000,14.536000,2.039068
3111,14.536000,14.536000,2.039068
3112,18.923000,14.536000,2.039068
3113,18.923000,14.536000,2.039068
3114,18.923000,14.536000,2.039068
3115,18.923000,14.536000,2.039068
3116,21.161000,14.536000,2.039068
3117,18.923000,14.536000,2.039068
3118,18.923000,14.536000,2.039068
3119,21.161000,14.536000,2.039068
3120,21.161000,14.536000,2.039068
3121,21.161000,14.536000,2.039068
3122,24.463000,14.536000,2.039068
3123,24.463000,14.536000,2.039068
3124,24.463000,14.536000,2.039068
3125,24.533000,14.536000,2.039068
3126,21.636000,14.536000,2.039068
3127,21.636000,14.536000,2.039068
3128,19.308000,14.536000,2.039068
3129,19.308000,14.536000,2.039068
3130,19.308000,14.536000,2.039068
3131,19.308000,14.536000,2.039068
3132,19.308000,14.536000,2.039068
3133,19.308000,14.536000,2.039068
3134,19.308000,14.536000,2.039068
3135,21.527000,14.536000,2.039068
3136,21.527000,14.536000,2.039068
3137,21.527000,14.536000,2.039068
3138,21.527000,14.536000,2.039068
3139,21.837000,14.536000,2.039068
3140,21.837000,14.536000,2.039068
3141,21.527000,14.536000,2.039068
3142,20.941000,14.536000,2.039068
3143,23.128000,14.536000,2.039068
3144,18.329000,14.536000,2.039068
3145,17.374000,14.536000,2.039068
3146,18.329000,14.536000,2.039068
3147,18.329000,14.536000,2.039068
3148,18.329000,14.536000,2.039068
3149,17.374000,14.536000,2.039068
3150,17.374000,14.536000,2.039068
3151,19.916000,14.536000,2.039068
3152,19.916000,14.536000,2.039068
3153,19.916000,14.536000,2.039068
3154,19.916000,14.536000,2.039068
3155,19.916000,14.536000,2.039068
3156,19.916000,14.536000,2.039068
3157,17.374000,14.536000,2.039068
3158,17.374000,14.536000,2.039068
3159,17.374000,14.536000,2.039068
3160,17.379000,14.536000,2.039068
3161,17.379000,14.536000,2.039068
3162,17.374000,14.536000,2.039068
3163,17.374000,14.536000,2.039068
3164,17.379000,14.536000,2.039068
3165,17.379000,14.536000,2.039068
3166,17.379000,14.536000,2.039068
3167,17.379000,14.536000,2.039068
3168,17.379000,14.536000,2.039068
3169,14.536000,14.536000,2.039068
3170,21.183000,14.536000,2.039068
3171,21.837000,14.536000,2.039068
3172,21.183000,14.536000,2.039068
3173,21.183000,14.536000,2.039068
3174,21.262000,14.536000,2.039068
3175,22.613000,14.536000,2.039068
3176,22.613000,14.536000,2.039068
3177,22.613000,14.536000,2.039068
3178,22.613000,14.536000,2.039068
3179,22.613000,14.536000,2.039068
3180,20.871000,14.536000,2.039068
3181,20.273000,14.536000,2.039068
3182,21.161000,14.536000,2.039068
3183,21.161000,14.536000,2.039068
3184,22.344000,14.536000,2.039068
3185,23.027000,14.536000,2.039068
3186,16.684000,14.536000,2.039068
3187,16.684000,14.536000,2.039068
3188,16.684000,14.536000,2.039068
3189,16.684000,14.536000,2.039068
3190,16.684000,14.536000,2.039068
3191,16.684000,14.536000,2.039068
3192,17.270000,14.536000,2.039068
3193,16.684000,14.536000,2.039068
3194,16.684000,14.536000,2.039068
3195,17.270000,14.536000,2.039068
3196,19.916000,14.536000,2.039068
3197,19.921000,14.536000,2.039068
3198,17.379000,14.536000,2.039068
3199,19.056000,14.536000,2.039068
3200,19.056000,14.536000,2.039068
3201,19.056000,14.536000,1.937115
3202,17.379000,14.536000,1.937115
3203,14.536000,14.536000,1.937115
3204,14.536000,14.536000,1.937115
3205,14.536000,14.536000,1.937115
3206,14.536000,14.536000,1.937115
3207,15.122000,14.536000,1.937115
